"date","minutes_url","jornada_number","visitor_team_name","visitor_team_id","season","time","categoria_id","local_points","visitor_points","local_team_id","local_team_name"
"12/11/2016","liga_eacta.php?IDENCUENTRO=131505052&EL=CTM PROGRESO&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","5","C.T.T. ALZIRA CAMARENA","10399","2016-2017","18:00","15","2","4","10758","CTM PROGRESO"
"13/11/2016","liga_eacta.php?IDENCUENTRO=131505054&EL=CTM BOADILLA TERESA BERGANZA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","5","C.T.T. ALZIRA CAMARENA","10399","2016-2017","11:00","15","2","4","942","CTM BOADILLA TERESA BERGANZA"
"13/11/2016","liga_eacta.php?IDENCUENTRO=131505055&EL=TEMESA CIUDAD REAL&EV=TWINNER-SERMA TM TALAVERA&IDJORNADA=100&IDNIVEL=15#acta","5","TWINNER-SERMA TM TALAVERA","1329","2016-2017","12:00","15","4","2","892","TEMESA CIUDAD REAL"
"01/01/2999","","5","CTT POBLA FARNALS","10144","2016-2017","10:30","15","0","0","72","CTM MURCIA IES EL PALMAR"
"01/01/2999","","5","CTT POBLA FARNALS","10144","2016-2017","17:00","15","0","0","977","UCAM / ALSA-CITY CARTAGENA"
"19/11/2016","liga_eacta.php?IDENCUENTRO=131505061&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","6","ITV OCAÑA","1327","2016-2017","11:00","15","5","1","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"19/11/2016","liga_eacta.php?IDENCUENTRO=131505062&EL=TWINNER-SERMA TM TALAVERA&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","6","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","16:30","15","2","4","1329","TWINNER-SERMA TM TALAVERA"
"20/11/2016","liga_eacta.php?IDENCUENTRO=131505064&EL=SINCAL TM OLIAS&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","6","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","10:00","15","1","5","1328","SINCAL TM OLIAS"
"20/11/2016","liga_eacta.php?IDENCUENTRO=131505065&EL=C.T.T. ALZIRA CAMARENA&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","6","ITV OCAÑA","1327","2016-2017","10:00","15","5","1","10399","C.T.T. ALZIRA CAMARENA"
"20/11/2016","liga_eacta.php?IDENCUENTRO=131505066&EL=TEMESA CIUDAD REAL&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","6","CTM BOADILLA TERESA BERGANZA","942","2016-2017","12:00","15","1","5","892","TEMESA CIUDAD REAL"
"01/01/2999","","6","ITV OCAÑA","1327","2016-2017","17:00","15","0","0","10144","CTT POBLA FARNALS"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131505071&EL=TWINNER-SERMA TM TALAVERA&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","7","CTM PROGRESO","10758","2016-2017","16:30","15","4","2","1329","TWINNER-SERMA TM TALAVERA"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131505072&EL=CTM MURCIA IES EL PALMAR&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","7","CTM BOADILLA TERESA BERGANZA","942","2016-2017","17:00","15","3","4","72","CTM MURCIA IES EL PALMAR"
"26/11/2016","liga_eacta.php?IDENCUENTRO=131505073&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","7","C.T.T. ALZIRA CAMARENA","10399","2016-2017","18:00","15","2","4","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"27/11/2016","liga_eacta.php?IDENCUENTRO=131505074&EL=SINCAL TM OLIAS&EV=TEMESA CIUDAD REAL&IDJORNADA=100&IDNIVEL=15#acta","7","TEMESA CIUDAD REAL","892","2016-2017","10:00","15","4","2","1328","SINCAL TM OLIAS"
"27/11/2016","liga_eacta.php?IDENCUENTRO=131505075&EL=UCAM / ALSA-CITY CARTAGENA&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","7","CTM BOADILLA TERESA BERGANZA","942","2016-2017","11:00","15","4","3","977","UCAM / ALSA-CITY CARTAGENA"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131505082&EL=ITV OCAÑA&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","8","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","17:00","15","1","5","1327","ITV OCAÑA"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131505083&EL=C.T.T. ALZIRA CAMARENA&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","8","SINCAL TM OLIAS","1328","2016-2017","17:00","15","6","0","10399","C.T.T. ALZIRA CAMARENA"
"03/12/2016","liga_eacta.php?IDENCUENTRO=131505084&EL=CTM BOADILLA TERESA BERGANZA&EV=TWINNER-SERMA TM TALAVERA&IDJORNADA=100&IDNIVEL=15#acta","8","TWINNER-SERMA TM TALAVERA","1329","2016-2017","17:30","15","4","3","942","CTM BOADILLA TERESA BERGANZA"
"04/12/2016","liga_eacta.php?IDENCUENTRO=131505085&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","8","SINCAL TM OLIAS","1328","2016-2017","11:00","15","6","0","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"04/12/2016","liga_eacta.php?IDENCUENTRO=131505086&EL=TEMESA CIUDAD REAL&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","8","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","12:00","15","1","5","892","TEMESA CIUDAD REAL"
"01/01/2999","","8","SINCAL TM OLIAS","1328","2016-2017","11:00","15","0","0","10144","CTT POBLA FARNALS"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131505091&EL=TWINNER-SERMA TM TALAVERA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","9","CTM MURCIA IES EL PALMAR","72","2016-2017","16:30","15","2","4","1329","TWINNER-SERMA TM TALAVERA"
"10/12/2016","liga_eacta.php?IDENCUENTRO=131505092&EL=CTM PROGRESO&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","9","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","18:00","15","2","4","10758","CTM PROGRESO"
"11/12/2016","liga_eacta.php?IDENCUENTRO=131505093&EL=SINCAL TM OLIAS&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","9","CTM MURCIA IES EL PALMAR","72","2016-2017","10:00","15","2","4","1328","SINCAL TM OLIAS"
"11/12/2016","liga_eacta.php?IDENCUENTRO=131505094&EL=CTM BOADILLA TERESA BERGANZA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","9","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","11:00","15","2","4","942","CTM BOADILLA TERESA BERGANZA"
"14/01/2017","liga_eacta.php?IDENCUENTRO=131505101&EL=UCAM / ALSA-CITY CARTAGENA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","10","C.T.T. ALZIRA CAMARENA","10399","2016-2017","11:00","15","5","1","977","UCAM / ALSA-CITY CARTAGENA"
"14/01/2017","liga_eacta.php?IDENCUENTRO=131505102&EL=CTM MURCIA IES EL PALMAR&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","10","C.T.T. ALZIRA CAMARENA","10399","2016-2017","17:00","15","2","4","72","CTM MURCIA IES EL PALMAR"
"14/01/2017","liga_eacta.php?IDENCUENTRO=131505103&EL=ITV OCAÑA&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","10","CTM PROGRESO","10758","2016-2017","17:00","15","6","0","1327","ITV OCAÑA"
"01/01/2999","","10","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","17:00","15","0","0","10144","CTT POBLA FARNALS"
"22/01/2017","liga_eacta.php?IDENCUENTRO=131505113&EL=SINCAL TM OLIAS&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","11","ITV OCAÑA","1327","2016-2017","10:00","15","3","4","1328","SINCAL TM OLIAS"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131505112&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","11","CTM MURCIA IES EL PALMAR","72","2016-2017","18:00","15","6","0","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"01/01/2999","","11","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","942","CTM BOADILLA TERESA BERGANZA"
"01/01/2999","","11","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","10758","CTM PROGRESO"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131505121&EL=TWINNER-SERMA TM TALAVERA&EV=TEMESA CIUDAD REAL&IDJORNADA=100&IDNIVEL=15#acta","12","TEMESA CIUDAD REAL","892","2016-2017","16:30","15","5","1","1329","TWINNER-SERMA TM TALAVERA"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131505122&EL=ITV OCAÑA&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","12","SINCAL TM OLIAS","1328","2016-2017","17:00","15","4","2","1327","ITV OCAÑA"
"28/01/2017","liga_eacta.php?IDENCUENTRO=131505123&EL=CTM BOADILLA TERESA BERGANZA&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","12","CTM PROGRESO","10758","2016-2017","17:30","15","4","2","942","CTM BOADILLA TERESA BERGANZA"
"01/01/2999","","12","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"22/01/2017","liga_eacta.php?IDENCUENTRO=131505133&EL=CTM BOADILLA TERESA BERGANZA&EV=TEMESA CIUDAD REAL&IDJORNADA=100&IDNIVEL=15#acta","13","TEMESA CIUDAD REAL","892","2016-2017","11:30","15","4","2","942","CTM BOADILLA TERESA BERGANZA"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131505131&EL=TWINNER-SERMA TM TALAVERA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","13","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","16:30","15","2","4","1329","TWINNER-SERMA TM TALAVERA"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131505132&EL=C.T.T. ALZIRA CAMARENA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","13","CTM MURCIA IES EL PALMAR","72","2016-2017","17:00","15","2","4","10399","C.T.T. ALZIRA CAMARENA"
"04/02/2017","liga_eacta.php?IDENCUENTRO=131505134&EL=CTM PROGRESO&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","13","ITV OCAÑA","1327","2016-2017","18:00","15","5","1","10758","CTM PROGRESO"
"05/02/2017","liga_eacta.php?IDENCUENTRO=131505135&EL=SINCAL TM OLIAS&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","13","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","10:00","15","2","4","1328","SINCAL TM OLIAS"
"01/01/2999","","13","CTM MURCIA IES EL PALMAR","72","2016-2017","00:00","15","0","0","10144","CTT POBLA FARNALS"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131505141&EL=ITV OCAÑA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","14","C.T.T. ALZIRA CAMARENA","10399","2016-2017","17:00","15","1","5","1327","ITV OCAÑA"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131505142&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","14","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","18:00","15","2","4","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"11/02/2017","liga_eacta.php?IDENCUENTRO=131505143&EL=CTM PROGRESO&EV=TWINNER-SERMA TM TALAVERA&IDJORNADA=100&IDNIVEL=15#acta","14","TWINNER-SERMA TM TALAVERA","1329","2016-2017","18:00","15","2","4","10758","CTM PROGRESO"
"12/02/2017","liga_eacta.php?IDENCUENTRO=131505144&EL=SINCAL TM OLIAS&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","14","CTM BOADILLA TERESA BERGANZA","942","2016-2017","10:00","15","2","4","1328","SINCAL TM OLIAS"
"01/01/2999","","14","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","892","TEMESA CIUDAD REAL"
"24/02/2017","liga_eacta.php?IDENCUENTRO=131505151&EL=TWINNER-SERMA TM TALAVERA&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","15","CTM BOADILLA TERESA BERGANZA","942","2016-2017","19:00","15","4","2","1329","TWINNER-SERMA TM TALAVERA"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131505153&EL=C.T.T. ALZIRA CAMARENA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","15","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","10:00","15","3","4","10399","C.T.T. ALZIRA CAMARENA"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131505154&EL=CTM MURCIA IES EL PALMAR&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","15","ITV OCAÑA","1327","2016-2017","10:30","15","3","4","72","CTM MURCIA IES EL PALMAR"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131505155&EL=TEMESA CIUDAD REAL&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","15","SINCAL TM OLIAS","1328","2016-2017","12:00","15","4","2","892","TEMESA CIUDAD REAL"
"26/02/2017","liga_eacta.php?IDENCUENTRO=131505152&EL=UCAM / ALSA-CITY CARTAGENA&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","15","ITV OCAÑA","1327","2016-2017","17:00","15","6","0","977","UCAM / ALSA-CITY CARTAGENA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131505161&EL=UCAM / ALSA-CITY CARTAGENA&EV=TWINNER-SERMA TM TALAVERA&IDJORNADA=100&IDNIVEL=15#acta","16","TWINNER-SERMA TM TALAVERA","1329","2016-2017","12:00","15","5","1","977","UCAM / ALSA-CITY CARTAGENA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131505162&EL=ITV OCAÑA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","16","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","17:00","15","4","2","1327","ITV OCAÑA"
"04/03/2017","liga_eacta.php?IDENCUENTRO=131505164&EL=CTM MURCIA IES EL PALMAR&EV=TWINNER-SERMA TM TALAVERA&IDJORNADA=100&IDNIVEL=15#acta","16","TWINNER-SERMA TM TALAVERA","1329","2016-2017","17:30","15","4","2","72","CTM MURCIA IES EL PALMAR"
"05/03/2017","liga_eacta.php?IDENCUENTRO=131505165&EL=SINCAL TM OLIAS&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","16","CTM PROGRESO","10758","2016-2017","10:00","15","3","4","1328","SINCAL TM OLIAS"
"05/03/2017","liga_eacta.php?IDENCUENTRO=131505166&EL=TEMESA CIUDAD REAL&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","16","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","12:00","15","2","4","892","TEMESA CIUDAD REAL"
"01/01/2999","","16","CTM BOADILLA TERESA BERGANZA","942","2016-2017","00:00","15","0","0","10144","CTT POBLA FARNALS"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131505172&EL=UCAM / ALSA-CITY CARTAGENA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","17","CTM MURCIA IES EL PALMAR","72","2016-2017","17:00","15","4","3","977","UCAM / ALSA-CITY CARTAGENA"
"11/03/2017","liga_eacta.php?IDENCUENTRO=131505173&EL=C.T.T. ALZIRA CAMARENA&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","17","CTM BOADILLA TERESA BERGANZA","942","2016-2017","17:00","15","4","3","10399","C.T.T. ALZIRA CAMARENA"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131505175&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=CTM BOADILLA TERESA BERGANZA&IDJORNADA=100&IDNIVEL=15#acta","17","CTM BOADILLA TERESA BERGANZA","942","2016-2017","11:00","15","3","4","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"12/03/2017","liga_eacta.php?IDENCUENTRO=131505176&EL=TEMESA CIUDAD REAL&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","17","ITV OCAÑA","1327","2016-2017","12:00","15","4","3","892","TEMESA CIUDAD REAL"
"01/01/2999","","17","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","1329","TWINNER-SERMA TM TALAVERA"
"01/01/2999","","17","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","1328","SINCAL TM OLIAS"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131505181&EL=UCAM / ALSA-CITY CARTAGENA&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","18","SINCAL TM OLIAS","1328","2016-2017","17:00","15","6","0","977","UCAM / ALSA-CITY CARTAGENA"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131505182&EL=ITV OCAÑA&EV=TWINNER-SERMA TM TALAVERA&IDJORNADA=100&IDNIVEL=15#acta","18","TWINNER-SERMA TM TALAVERA","1329","2016-2017","17:00","15","4","2","1327","ITV OCAÑA"
"18/03/2017","liga_eacta.php?IDENCUENTRO=131505183&EL=CTM PROGRESO&EV=TEMESA CIUDAD REAL&IDJORNADA=100&IDNIVEL=15#acta","18","TEMESA CIUDAD REAL","892","2016-2017","18:00","15","5","1","10758","CTM PROGRESO"
"19/03/2017","liga_eacta.php?IDENCUENTRO=131505184&EL=CTM MURCIA IES EL PALMAR&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","18","SINCAL TM OLIAS","1328","2016-2017","10:30","15","6","0","72","CTM MURCIA IES EL PALMAR"
"25/03/2017","liga_eacta.php?IDENCUENTRO=131505191&EL=TWINNER-SERMA TM TALAVERA&EV=SINCAL TM OLIAS&IDJORNADA=100&IDNIVEL=15#acta","19","SINCAL TM OLIAS","1328","2016-2017","16:30","15","4","2","1329","TWINNER-SERMA TM TALAVERA"
"25/03/2017","liga_eacta.php?IDENCUENTRO=131505193&EL=CTM MURCIA IES EL PALMAR&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","19","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2016-2017","17:00","15","4","2","72","CTM MURCIA IES EL PALMAR"
"25/03/2017","liga_eacta.php?IDENCUENTRO=131505194&EL=CTM BOADILLA TERESA BERGANZA&EV=ITV OCAÑA&IDJORNADA=100&IDNIVEL=15#acta","19","ITV OCAÑA","1327","2016-2017","17:30","15","4","2","942","CTM BOADILLA TERESA BERGANZA"
"01/01/2999","","19","C.T.T. ALZIRA CAMARENA","10399","2016-2017","00:00","15","0","0","10144","CTT POBLA FARNALS"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131505201&EL=SINCAL TM OLIAS&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","20","C.T.T. ALZIRA CAMARENA","10399","2016-2017","11:00","15","2","4","1328","SINCAL TM OLIAS"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131505202&EL=TWINNER-SERMA TM TALAVERA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","20","C.T.T. ALZIRA CAMARENA","10399","2016-2017","16:30","15","1","5","1329","TWINNER-SERMA TM TALAVERA"
"01/04/2017","liga_eacta.php?IDENCUENTRO=131505204&EL=CTM BOADILLA TERESA BERGANZA&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","20","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","17:30","15","4","2","942","CTM BOADILLA TERESA BERGANZA"
"02/04/2017","liga_eacta.php?IDENCUENTRO=131505205&EL=CTM PROGRESO&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","20","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","10:30","15","1","5","10758","CTM PROGRESO"
"02/04/2017","liga_eacta.php?IDENCUENTRO=131505206&EL=TEMESA CIUDAD REAL&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","20","C.T.T. ALZIRA CAMARENA","10399","2016-2017","12:00","15","0","6","892","TEMESA CIUDAD REAL"
"01/01/2999","","20","CTT POBLA FARNALS","10144","2016-2017","00:00","15","0","0","1327","ITV OCAÑA"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131505211&EL=C.T.T. ALZIRA CAMARENA&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","21","CTM PROGRESO","10758","2016-2017","11:00","15","5","1","10399","C.T.T. ALZIRA CAMARENA"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131505212&EL=CTM MURCIA IES EL PALMAR&EV=TEMESA CIUDAD REAL&IDJORNADA=100&IDNIVEL=15#acta","21","TEMESA CIUDAD REAL","892","2016-2017","17:00","15","4","2","72","CTM MURCIA IES EL PALMAR"
"08/04/2017","liga_eacta.php?IDENCUENTRO=131505213&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","21","CTM PROGRESO","10758","2016-2017","18:00","15","5","1","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"09/04/2017","liga_eacta.php?IDENCUENTRO=131505215&EL=UCAM / ALSA-CITY CARTAGENA&EV=TEMESA CIUDAD REAL&IDJORNADA=100&IDNIVEL=15#acta","21","TEMESA CIUDAD REAL","892","2016-2017","11:00","15","5","1","977","UCAM / ALSA-CITY CARTAGENA"
"01/01/2999","","21","CTM PROGRESO","10758","2016-2017","00:00","15","0","0","10144","CTT POBLA FARNALS"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131505221&EL=C.T.T. ALZIRA CAMARENA&EV=UCAM / ALSA-CITY CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","22","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","17:00","15","5","1","10399","C.T.T. ALZIRA CAMARENA"
"22/04/2017","liga_eacta.php?IDENCUENTRO=131505223&EL=CTM PROGRESO&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","22","CTM MURCIA IES EL PALMAR","72","2016-2017","18:00","15","1","5","10758","CTM PROGRESO"
"23/04/2017","liga_eacta.php?IDENCUENTRO=131505224&EL=CTM BOADILLA TERESA BERGANZA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","22","CTM MURCIA IES EL PALMAR","72","2016-2017","11:00","15","4","2","942","CTM BOADILLA TERESA BERGANZA"
"01/01/2999","","22","UCAM / ALSA-CITY CARTAGENA","977","2016-2017","00:00","15","0","0","10144","CTT POBLA FARNALS"
"01/10/2016","liga_eacta.php?IDENCUENTRO=131506011&EL=CLUB DEPORTIVO HUETOR VEGA&EV=LINARED INFORMATICA LINARES&IDJORNADA=100&IDNIVEL=15#acta","1","LINARED INFORMATICA LINARES","177","2016-2017","17:00","15","6","0","10312","CLUB DEPORTIVO HUETOR VEGA"
"01/10/2016","liga_eacta.php?IDENCUENTRO=131506012&EL=FARMAQUIMICASUR IES EL PALO&EV=TM ROQUETAS&IDJORNADA=100&IDNIVEL=15#acta","1","TM ROQUETAS","1532","2016-2017","18:00","15","4","2","10627","FARMAQUIMICASUR IES EL PALO"
"01/10/2016","liga_eacta.php?IDENCUENTRO=131506013&EL=CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA&EV=CTM DKV JEREZ&IDJORNADA=100&IDNIVEL=15#acta","1","CTM DKV JEREZ","204","2016-2017","19:00","15","5","1","417","CIRCULO MERCANTIL INDUSTRIAL DE SEVILLA"
"02/10/2016","liga_eacta.php?IDENCUENTRO=131506014&EL=RC LABRADORES&EV=EXTREMADURA TM ALMENDRALEJO&IDJORNADA=100&IDNIVEL=15#acta","1","EXTREMADURA TM ALMENDRALEJO","14","2016-2017","11:30","15","2","4","87","RC LABRADORES"
"08/10/2016","liga_eacta.php?IDENCUENTRO=131506021&EL=A.D.  TRES BALCONES&EV=CONSERVAS LOLA&IDJORNADA=100&IDNIVEL=15#acta","2","CONSERVAS LOLA","1218","2016-2017","17:00","15","3","4","454","A.D. TRES BALCONES"
"09/10/2016","liga_eacta.php?IDENCUENTRO=131506022&EL=EXTREMADURA TM ALMENDRALEJO&EV=CONSERVAS LOLA&IDJORNADA=100&IDNIVEL=15#acta","2","CONSERVAS LOLA","1218","2016-2017","11:00","15","4","3","14","EXTREMADURA TM ALMENDRALEJO"
"09/10/2016","liga_eacta.php?IDENCUENTRO=131506023&EL=CTM CIUDAD DE GRANADA&EV=FARMAQUIMICASUR IES EL PALO&IDJORNADA=100&IDNIVEL=15#acta","2","FARMAQUIMICASUR IES EL PALO","10627","2016-2017","11:00","15","2","4","7","CTM CIUDAD DE GRANADA"
"09/10/2016","liga_eacta.php?IDENCUENTRO=131506024&EL=RC LABRADORES&EV=CTM DKV JEREZ&IDJORNADA=100&IDNIVEL=15#acta","2","CTM DKV JEREZ","204","2016-2017","11:30","15","2","4","87","RC LABRADORES"
"15/10/2016","liga_eacta.php?IDENCUENTRO=131506031&EL=CTM DKV JEREZ&EV=A.D.  TRES BALCONES&IDJORNADA=100&IDNIVEL=15#acta","3","A.D. TRES BALCONES","454","2016-2017","17:00","15","5","1","204","CTM DKV JEREZ"
"15/10/2016","liga_eacta.php?IDENCUENTRO=131506032&EL=TM ROQUETAS&EV=CTM CIUDAD DE GRANADA&IDJORNADA=100&IDNIVEL=15#acta","3","CTM CIUDAD DE GRANADA","7","2016-2017","17:00","15","2","4","1532","TM ROQUETAS"
"15/10/2016","liga_eacta.php?IDENCUENTRO=131506033&EL=CLUB DEPORTIVO HUETOR VEGA&EV=FARMAQUIMICASUR IES EL PALO&IDJORNADA=100&IDNIVEL=15#acta","3","FARMAQUIMICASUR IES EL PALO","10627","2016-2017","17:00","15","4","2","10312","CLUB DEPORTIVO HUETOR VEGA"
